x	y	v0	v1	v2	v3	v4	v5	v6	v7	v8	v9	v10	v11	v12	v13	v14
0.114294015	0.4863951	1.2262808	0.25629917	0.21273561	0.097111925	0.5817045	0.8409826	0.24950828	0.5700765	2.3644722	0.520034	0.9445586	0.17320116	4.8953013	0.34038398	1.2006003
2.26675	2.4036238	0.027102092	1.0514715	0.5305524	2.4861114	2.8766632	0.03814634	0.72152174	0.22665109	0.40696976	0.750123	1.2096615	0.049718387	1.652115	3.1951025	0.3139117
3.93493	3.9834177	0.009010065	0.2220572	0.08451067	0.5449708	1.7412592	0.24453567	0.7332015	1.2087214	0.062532365	1.8375263	2.1522284	0.63252854	2.685939	1.198483	0.3736707
6.4845824	6.2525964	0.1569651	0.22406293	1.0747201	3.981006	0.033852935	0.48731923	1.8463906	0.41421264	0.4943742	0.116010025	0.1846442	1.6829838	0.6435076	0.90380913	0.5333888
0.040430248	1.2545062	0.6786078	1.7646654	1.1580577	1.757009	0.72877413	0.507098	0.009230793	1.4082396	0.15616275	1.9842831	1.2740029	0.008184896	0.38838825	0.20820993	0.3017708
0.7435113	0.8818993	0.30888996	2.0851498	0.20041764	1.1107984	1.2898002	0.5196289	0.8689557	1.2857614	0.014206655	0.8287729	0.29746443	1.0080847	0.33587834	2.7386205	1.0246607
1.0948766	1.108187	0.058862794	1.4166272	0.63771343	0.28533396	0.45657682	0.22873394	1.4255224	0.33659554	1.5432824	1.6126907	0.972674	0.092886336	0.22687803	2.4361365	1.5139802
4.7150297	4.5095177	0.2055076	0.279242	0.15491305	4.7783856	0.21084727	0.46124634	0.56974953	2.5066843	0.69345105	0.115037784	0.062064864	0.28955406	0.11737785	1.6805235	1.0833004
0.530997	1.5959482	1.4470296	0.80293506	1.8337626	0.8225767	1.774632	4.2399263	2.52182	0.022571618	1.2992744	1.9966911	1.4225876	0.6649401	0.11592353	0.6108132	0.24063869
0.96535087	1.6933887	0.7567908	0.13890871	0.5709065	0.21614878	1.391208	1.2933522	0.5886925	2.0691962	0.8386201	0.56251705	1.9594718	2.7049756	0.16026907	0.20401496	0.5271908
0.49921796	0.8127971	5.318281	1.4486274	0.17313844	1.865902	0.26772922	0.10117329	0.2982245	0.04843194	2.1884968	0.3166219	2.8747122	0.08436599	0.03374427	0.1175812	1.9117069
1.2724066	1.1774173	0.63920367	2.1899712	1.144884	0.70398945	0.35759497	0.40584204	0.82699364	0.18907952	1.8437802	0.5273775	0.76020753	0.16184929	0.12169993	2.1247036	0.17159387
0.19379331	0.8248546	1.7835878	1.6454154	0.32607606	1.0137424	0.23912096	0.77077	0.5484003	0.26945326	1.2882798	3.3617632	1.8105042	0.13608582	1.0058957	0.45571038	1.6839107
2.225266	0.5511896	0.6861611	0.6118036	0.07284041	4.5432196	1.7618223	2.8954418	0.14883377	1.6184022	0.49943635	1.0509523	0.3460339	1.9819542	0.88396573	0.42943656	0.58440185
0.036319222	3.1768982	1.7199917	2.1117985	1.1824384	0.0036903108	0.74581903	1.5368031	0.36029264	0.6065907	1.5469335	1.0586158	0.65690315	1.0615482	1.4472423	1.1499629	1.2624947
0.22798802	0.979685	0.52803886	1.1138871	0.2287563	1.1071836	0.31531468	1.8564105	0.13602126	1.2642871	1.8102647	0.46309757	5.709882	0.1093483	1.0568695	0.38773894	0.039569464
3.366073	4.8845525	0.037876174	0.22449596	0.5856464	1.6666881	0.05365598	0.6756104	0.09693204	2.1439307	0.09266527	1.1430225	0.10386397	2.3237567	0.40279394	0.0742984	0.393016
0.017678943	1.151775	0.7838884	2.4596963	0.7400436	0.30818525	0.44205132	0.20117956	1.4037411	0.018859548	0.07000951	0.36689007	0.6174033	0.05140878	0.014757349	0.1391883	0.109575406
1.849881	3.622441	1.0659597	0.09083586	0.29749277	0.5240519	2.4213169	0.22600426	3.2142372	1.0866793	0.3284296	2.600834	0.858534	0.72774863	0.25083098	0.80965245	0.344732
0.9740996	-0.78774303	0.41015068	0.70518297	4.821814	0.13748388	0.58721095	0.38556907	0.85468554	1.3750675	0.6144483	0.10539133	0.5155437	0.326097	0.7499826	1.120977	0.4032931
0.5545523	0.6898657	0.1830706	1.6899253	0.09597659	0.50497216	0.06625756	1.718682	2.531128	0.50243723	0.37574777	0.023951711	0.8749009	0.81837475	1.3613434	0.8104222	0.9750077
0.023581993	1.4727747	0.92630565	0.28379312	0.8872253	1.1662253	1.6364955	1.2331216	0.080674335	1.7777283	1.5845282	0.8932146	0.16755517	2.179921	0.77757794	0.8566839	6.808757
0.6217362	1.4290818	0.29168376	1.168222	1.2935475	0.8924129	2.0175626	0.4040696	0.10414909	2.9252489	0.4901155	0.7664675	1.4244293	0.14884485	0.3238721	1.8958727	0.7712193
0.1709895	1.9700398	1.9567037	0.9788978	0.7538955	0.7797732	0.412777	1.5348992	0.03556598	0.40506276	0.009759765	0.9376717	1.3380876	4.0986233	3.16359	0.3856471	0.2093846
0.03641221	1.7960843	1.1218687	5.4841146	0.10594	2.5199845	0.28323865	0.014094261	0.23868963	0.32520425	0.32631102	1.5100392	0.53938055	0.446724	0.6350937	1.4828469	0.06784509
2.4405403	3.4670923	0.026036164	0.12227155	0.3494865	0.78571343	0.3967849	2.82126	2.645268	1.9827203	4.0832877	0.15869346	0.4585117	2.3399181	1.3042643	0.4506544	2.5031443
1.5808876	1.644509	0.105821095	0.91277754	0.79182255	0.7565881	1.5588981	0.741195	1.1065495	0.64737374	1.3179222	0.030771693	2.8057966	2.2994456	0.0367883	0.6908508	2.6127472
0.34094593	1.7821211	1.690203	0.5830963	0.82923746	1.511044	1.6653317	2.658561	0.065011844	0.24371919	0.59889483	0.22223525	0.088337205	2.1179872	0.3609283	1.2133635	0.21696508
0.31631663	3.0126386	0.22869372	3.0965009	0.94424313	2.018783	2.070612	2.1543736	1.5313295	0.12996173	2.0904264	0.108126886	0.8027034	3.308268	0.84524757	1.0053627	2.6427317
4.37059	5.5604	0.0032728878	0.059599455	0.20409209	0.60565877	0.14172576	1.9989085	1.1323583	0.17550352	0.7050694	0.72326356	1.4665251	0.38662514	0.47046065	0.008064038	0.6034104
0.501602	-0.83253837	1.8912455	2.2084217	1.1630485	1.2733649	2.0596492	1.276177	0.34543735	0.2715477	1.3456135	1.0294945	0.38716426	0.011309874	0.15170473	1.0013343	2.3642116
0.014366888	2.9780965	1.3240066	1.6158917	1.6408267	1.4310046	0.61482716	1.2287167	0.8081286	2.5224674	0.19864506	0.29868248	0.011703005	0.10940927	2.0401502	1.06107	0.26354745
0.042646144	-0.55306554	0.16477609	0.03472014	0.28556186	1.4802938	1.14171	0.6008691	0.8812167	1.8205191	1.208739	1.1482638	0.6918089	0.23797114	1.3428599	3.690791	0.21793433
0.8619793	0.44741663	0.92886347	0.3876435	0.7083091	0.4270635	4.0065346	2.009718	0.48674038	4.0188856	0.20432386	1.2938154	1.4849205	0.656463	0.13399673	0.21690577	0.5142126
0.23355487	2.1281676	0.72506005	2.2149754	3.7762024	0.11715768	0.39626095	0.14169385	0.7799324	0.9536731	0.2108903	0.9033151	1.278015	1.2270656	0.6566555	0.9040787	0.31854838
1.9988784	2.5025518	0.06972346	1.1950378	0.29896152	2.3989818	1.5104748	2.6998627	0.53925776	0.9547592	2.578777	0.21519752	0.26000956	0.5252877	0.58127165	0.7885256	0.028575389
0.5496517	0.77781713	1.3038392	0.88745546	2.5003538	0.37185726	2.3171022	0.35042107	0.37748083	0.9708303	0.15011904	1.9762355	0.29178306	0.27804977	1.6995873	0.610716	1.3946266
2.0645952	1.9719841	1.6922233	0.3015643	2.1244197	2.0636814	1.4342828	0.7096391	0.028397435	0.4972713	0.49491554	0.9047666	0.14162168	2.1512206	0.57992464	0.9788788	1.0924116
0.37453833	0.56378776	0.50438154	0.54915696	0.89036787	0.8978175	1.0034429	1.0187334	0.7366304	0.29917392	0.17542836	0.05890192	0.09861237	1.3226584	3.371433	1.5248884	0.4621859
0.6265155	0.72687733	1.305096	1.2798727	2.1457064	0.16976838	6.7634044	0.056662746	2.4281068	0.9778994	0.41601905	0.14985225	0.5779362	1.2536654	2.633281	0.7086243	1.7304683
2.2489982	2.6133356	0.113905385	0.2358085	2.987111	4.158144	0.0345256	0.8463226	0.269582	0.3763647	0.5169827	0.5679195	2.5477355	3.674695	0.3117892	0.6123089	0.5800131
0.05007186	2.1044488	2.36215	0.28569895	0.3220539	0.17980033	0.010809062	0.75678295	0.36322838	0.93488705	1.156996	0.47334862	0.88155794	0.3236779	1.8977304	1.9442285	1.1121651
0.28069928	0.66248125	2.6886098	0.54028577	0.25109848	0.12912801	0.46563485	0.97952986	0.26835495	0.5175143	0.7309755	2.40424	0.24393779	0.082748756	0.13447236	0.507947	0.52247506
1.2681891	-0.09606373	1.6919553	1.062894	4.0088816	0.06951698	1.5882822	0.13391127	0.8784175	0.014231446	0.40704012	1.3450093	1.1728337	0.6446661	0.08998601	1.658143	0.6173062
8.177424	7.2668486	0.0631278	0.10155749	2.2045162	0.6735976	0.7612855	4.0866694	0.1748248	1.0397004	1.3632574	1.7508807	1.3026329	1.1998254	0.32402682	0.33456245	0.56571233
1.9585242	1.8980849	0.111454345	0.5838633	1.4062083	0.17878501	1.6493657	2.9975994	1.6500826	0.049817663	0.5683276	0.525794	0.5628104	0.6236466	1.6525257	0.20453519	1.4876868
29.348377	29.180801	0.15302671	0.09275528	1.018243	1.3034487	1.3039665	0.64036083	0.13457948	0.7156653	1.623088	1.5060833	4.0052686	3.0348823	0.13569649	0.5873798	1.2820195
0.019588163	4.6270366	5.5790243	3.1104271	0.66984063	0.5497677	1.0094362	0.3937641	0.02655854	0.12170885	0.35319042	0.6690236	0.7723118	0.4681548	0.19335483	0.6373003	2.8932645
0.35084412	-0.04978988	0.2383852	1.6494485	1.151851	1.078462	0.5152387	0.3579116	1.7806451	0.89526665	1.0572629	0.24496114	0.44888178	2.3598132	1.7794552	0.4599983	1.258378
0.049548984	0.40338916	1.3031709	0.31332484	0.1856468	0.12688793	0.012179287	0.8125783	2.7433398	0.37527397	0.8253131	0.54992735	0.9437993	1.1001214	0.23841482	0.674626	0.2925332
0.28322643	1.1934541	0.35065067	0.5181938	0.4321571	1.4249698	0.49875146	0.51157314	4.1392827	0.16074832	4.3399825	1.2864605	0.23724203	0.5895627	1.8934275	1.2409104	2.1775987
0.08736906	3.9102135	3.7287252	0.78972614	2.6039717	2.7595034	1.0305157	5.514861	0.07467244	1.6299812	0.20708506	1.9717501	0.6647275	0.9745591	0.8311693	1.8052709	0.353992
0.27844885	-1.5078195	1.0444301	0.37707043	0.50688505	1.322357	0.60248977	0.58761215	0.717835	0.3958306	0.24518834	0.90635306	0.38360903	1.2790905	1.243447	1.7130182	0.6728538
1.1814029	0.78310496	1.1508746	0.43580052	0.4571671	0.194682	0.060329117	0.35962486	1.6129547	2.4448261	0.9853475	2.3346705	1.7167507	2.6934547	0.9884346	1.572456	1.1041044
0.2739502	-0.82269853	0.27751195	2.2488317	0.10210126	2.2179692	0.8704984	8.693886	1.5254991	1.9953693	0.458316	0.6939965	0.10201952	0.4489585	0.225732	0.9643469	1.1853604
0.06086568	1.7064147	2.8258471	2.4378452	0.53800493	1.3020388	0.20806354	0.5451632	0.79421866	1.1108385	2.3927634	1.2585324	1.191226	0.8004782	0.46076295	1.4669156	0.12095295
0.06302283	0.07366225	0.39238518	0.014933787	1.7388023	1.4651868	0.084246926	0.35826036	0.10385717	0.97261727	1.6143004	0.29865688	0.098420896	3.7779078	0.70497555	1.0811911	0.45708385
0.01774496	-0.7056727	0.6311284	1.4605607	0.20772874	0.13004066	0.7546473	2.3192718	1.853066	0.30776298	1.4909084	0.66066957	0.51674277	0.66732407	0.14797649	2.0249372	0.21900322
0.22013707	0.4612121	0.0148457065	0.79113185	0.24411416	0.7102391	0.42394018	1.3965989	1.3824236	0.49706388	0.725573	0.5835357	1.0748788	2.0668464	2.543243	1.2724836	0.8993914
0.1831362	0.68270785	2.3659463	1.4753147	0.070948325	0.08978522	0.34041905	0.841046	0.08646904	0.26417246	1.0562872	1.7078711	0.975927	0.4785775	0.2641503	0.8948496	0.8918489
0.105354294	-1.0215751	0.86079955	0.23794745	0.23249568	1.3995079	2.274341	0.32423142	0.49423808	0.6404208	1.5449044	0.12878153	0.59470284	0.79781336	0.07151063	1.7192863	1.3148166
2.5489092	3.3315113	0.8917097	0.07632306	0.26764712	1.767208	0.5814782	0.8784363	0.5214128	0.8613758	0.37466905	0.30759174	1.2631531	1.5407473	1.1341786	1.2419897	1.0789711
3.5906265	4.156868	0.40895763	0.16663596	0.38798422	1.1028999	0.8872931	0.91825676	0.5619768	0.08187658	1.5679114	0.18446724	0.77837414	1.0192823	0.0499136	0.7035927	3.7090864
0.17197904	1.1666607	0.5433499	0.544001	2.2373016	0.1689492	0.20462702	1.447952	0.15707107	0.9934769	1.0128456	0.9490391	0.5426963	0.9129645	0.39677086	0.0810714	0.2873245
0.58395606	0.024423564	4.5410247	0.62540853	1.8890111	0.5101403	1.1289074	0.1500059	0.7920235	0.8436204	1.7924348	0.13389382	0.0032115434	1.1886424	0.29783335	5.1295285	0.13146478
0.44554135	1.0632882	0.17589797	1.135346	0.002752387	0.16952795	2.8177788	0.9710362	0.122666925	0.89942485	0.16190563	0.35480195	0.77010804	0.34629422	0.48910013	0.09467249	0.22616298
0.9599085	0.05533278	1.3373007	3.1431372	1.0810627	0.42106825	1.0842896	1.5790614	0.42342377	0.25036994	0.45491865	0.842461	1.0842109	0.261326	0.71980256	0.655787	1.0042078
0.17186688	1.0611238	2.1709137	2.054316	0.10029959	1.0445988	1.3021595	0.113177165	0.2512632	0.3918955	2.133605	2.121305	0.13048187	0.17895916	0.44390944	0.9538652	0.055325337
0.3805884	2.3385022	1.3841736	1.1708289	0.8925568	0.10386365	2.724688	0.59372354	1.2670059	0.34901997	0.54189414	0.5409041	1.5615865	0.15567392	0.39756244	0.5472181	0.082427666
5.6848483	6.3252344	0.15844314	0.14204848	2.939967	2.7865546	1.1462934	1.2071445	0.6525296	0.08813156	0.20455058	1.4333051	0.27055052	1.1773076	2.4619389	1.9624382	0.86291033
1.7642158	2.397402	0.38055736	0.25737053	0.60181874	3.8732839	0.6898476	0.30709258	0.9337986	0.15286906	2.0365236	1.0643402	0.7258339	0.5881786	0.25548974	4.1109657	0.4813493
0.18510994	2.1789324	4.4206967	0.23994757	2.5274587	1.1022285	1.0530506	0.19267127	1.2617569	0.27021274	0.60437286	2.4336236	2.6064394	0.017556412	0.22343388	0.032943532	2.5053797
4.0256147	1.7796108	0.3722618	1.1093826	0.14846338	1.3166541	1.4220775	1.0837957	0.24230348	0.7782292	0.95638055	0.044262506	1.1060996	0.8625048	1.1625586	0.5503054	1.4584876
0.12840916	1.4825948	0.58334917	2.4006705	0.045180835	5.0886602	0.062069774	1.6370844	1.4121593	0.37685466	3.5412395	0.49803993	0.21133892	1.1701503	1.3914464	1.3278291	2.74872
0.2024037	1.1783605	0.014986977	2.6407921	0.10697356	0.06590523	2.0065222	1.0825714	0.16190587	0.8370331	0.98059875	1.4258118	0.38149595	0.5867926	0.365421	2.238558	2.4896
0.1390348	2.5969641	0.9254522	2.2148488	0.032809585	0.6160675	1.0781256	0.098165475	0.07458027	0.9856668	0.6301397	1.0480179	0.4924849	0.8319632	0.03270055	0.18766075	1.0186123
0.17208563	1.7827775	0.47442454	2.5838482	0.8621325	0.088325955	1.4869006	3.0374863	2.2848468	0.16312383	0.9116476	0.45931646	0.3034123	2.726042	2.8788624	0.7409128	0.7287927
0.17217354	0.20843801	0.91200817	2.2713273	0.8212528	1.1395288	0.77147263	2.1866148	0.035605457	0.20372902	0.2866584	0.046468675	1.571684	0.76402605	1.3217697	0.019736579	0.06025484
7.789311	6.6888638	0.5494174	0.13266201	0.34192768	0.08610191	1.0185962	0.42000303	0.46385214	0.57761157	0.8134876	1.5828955	0.86963934	0.28512684	1.2604269	0.16842476	0.12849468
0.6994394	1.7613525	2.4197776	1.2629141	0.59826463	2.1662703	1.0501491	0.2975554	0.17606297	0.7074997	2.1018732	0.054892734	0.20114267	0.42196867	0.06968326	0.15945011	2.9288652
0.16303015	1.5499358	0.66583633	1.0534954	0.8469899	0.106459156	1.2234808	1.0341325	0.89899206	2.996817	0.14298415	0.1781284	0.064943545	0.14674823	1.8919264	1.5432065	0.08346789
0.16620846	2.3444896	0.5168463	2.979906	0.86033887	0.5751449	0.86879444	2.098911	1.4734572	0.80441594	1.3836265	0.3693001	1.1069946	0.35841137	0.1384743	1.4124224	2.256492
0.3300472	2.9079206	0.19299991	0.39464474	0.5288567	0.734016	0.42659363	1.0232925	2.7374246	1.8489197	0.49215376	0.19628672	0.81623673	0.019443173	0.7517602	0.137293	0.04449044
0.15361007	1.3182447	0.7812101	0.39105508	0.3179115	0.51627296	0.1287318	0.43061584	1.8124171	0.65109885	1.1852953	0.9327293	1.8354918	0.49128795	0.2920075	0.5333107	0.40792397
0.23943415	1.0129106	1.0128205	1.9002408	0.26530865	3.4339194	0.9806363	0.17688777	0.748879	1.5552353	1.7935557	1.1572255	1.2627168	3.8200402	1.0830008	0.093837105	0.44893584
0.84063584	0.77660096	0.07614773	0.24942493	0.3139783	0.22480537	0.7248449	0.11216902	0.044638135	1.2762872	3.0900877	1.2168448	0.7042498	0.9674435	0.16510239	0.032968875	0.13843645
0.057991263	2.922464	1.3174475	2.1014807	1.1986605	4.901284	1.4743329	0.08547764	1.4438274	0.9684538	0.08725478	0.31782162	0.77625453	0.4983951	0.024495082	2.5864823	2.311815
1.0462544	1.3215373	0.8158343	0.09690547	0.0058252835	4.7415285	1.1818275	1.4723728	2.49395	1.1349602	0.5233156	1.4147967	1.5157434	1.317682	1.3236377	0.7379802	1.7896936
0.4207866	0.100576796	0.31910002	1.2672259	0.99516034	0.2891404	0.03885101	0.6297794	0.673382	1.0730895	0.12814459	1.6370064	0.26991126	1.4247856	0.25408372	0.93146497	0.3939593
2.145429	2.7203946	0.632111	0.10980477	0.49971053	1.0529215	2.193609	0.44845498	2.3635378	0.6899973	2.174657	0.5676807	0.112735435	1.345123	0.60685724	0.70226485	0.27622506
0.20794487	0.997275	1.3778845	1.7128149	0.2030096	0.33239767	0.90529937	0.23045798	0.0043782103	1.5172871	4.238539	0.42102674	3.0202596	0.5892157	0.19965744	0.4789285	1.2902472
0.25711307	1.1078436	1.6668088	2.2107835	0.36363724	0.16401039	0.92736495	0.19035448	1.3551393	2.5037231	2.3401968	1.1103246	0.15332662	0.57021224	0.8535468	3.4570708	6.5465546
0.6048338	-1.5486242	0.8475877	1.7526059	1.2340227	0.38865665	1.5021864	2.0858092	0.8288713	1.0660506	0.16349638	1.4139647	2.348098	0.6672783	0.7616593	1.938374	3.4662642
1.5988983	1.506528	0.604258	0.96832174	1.4326963	1.5495181	1.9415486	0.059313178	1.85503	0.046393555	0.13922188	0.0056760265	0.80896163	0.16942884	0.5783185	0.21941788	0.41668504
0.7739811	0.28626108	1.7002598	0.2645233	0.3986227	2.9110196	0.8854942	2.1940916	0.36183104	1.7818778	4.471744	0.3276038	0.31662166	0.1872242	0.11969696	3.3883715	0.5780267
0.43332615	0.76968575	0.5795855	1.5793389	2.9808872	0.7467216	1.7157739	1.4275295	1.0239146	0.89372814	3.2087092	1.2053311	1.2620943	0.39365584	0.9368859	0.3978257	3.642538
13.982735	13.897334	0.04842994	0.18462692	1.1804454	1.4981391	0.23476793	0.14537789	0.61113846	1.892151	0.3207846	0.2275066	1.8889965	0.38112515	0.23371722	0.030824386	1.1474118
0.012551888	4.492342	0.97328717	1.6377891	1.5558727	1.3743008	1.1755936	0.6369739	0.003933892	1.4333136	0.51540977	1.3289769	0.08749766	1.9651457	0.8438087	1.8469094	0.48046106
1.1431736	1.7648042	0.79385555	0.50071144	0.8357252	1.4052428	1.4966508	1.3130139	0.5161576	0.090743005	1.8114077	0.2552114	1.9950627	2.1045432	2.8303633	1.3231823	0.78530556
1.2413745	2.6064858	0.60379606	0.0064916387	1.0301198	1.2246144	1.9767097	0.7213402	0.48998663	0.5989181	1.8537415	1.3733294	0.23414761	0.22948784	2.1586604	0.71058	0.86629975
0.06416375	1.5285712	2.7438323	1.5087893	0.09937438	1.6757209	0.22071153	1.0073786	0.34109643	3.1566486	0.6146628	0.29802087	0.6485803	4.5418515	0.6449277	1.2849728	0.043550212
2.1109943	1.7066131	0.67624456	0.36289778	0.6016976	0.2870102	0.14574473	1.6098146	1.4178671	0.33316714	0.02133072	0.6839088	0.25534588	0.5849584	0.66454643	0.6382102	0.11502896
0.024113039	2.7722292	2.3476474	0.38997895	0.95694834	1.1160572	1.3983848	0.93401784	3.8435338	0.021003887	0.49316102	1.799227	3.2780125	1.3255525	1.9235746	0.068025604	4.0844054
2.5812314	2.4713988	0.43512812	0.03942207	2.719887	1.232259	1.9342358	5.286809	1.4304897	0.054545507	0.49322027	2.4214742	0.2040334	0.45986444	1.1605242	1.5886555	0.024942199
0.025421778	0.52046293	0.17268112	0.24809799	0.5004082	1.5816983	0.33940852	1.615285	1.2832205	0.25312456	0.4737218	0.17742972	0.73683834	2.122663	0.8526947	1.8678715	0.8418955
0.073087916	4.5089455	4.05682	1.1241152	0.32673463	0.092909835	1.0826439	0.5642777	0.79603547	0.24242896	0.6262972	0.50673527	0.28282508	1.6796123	1.0690898	1.0860484	0.18867554
0.16705488	0.57490754	1.470876	0.67841375	0.45181084	2.037643	2.3296096	0.10415497	1.1367629	6.081972	1.8559827	1.1581348	0.48846707	0.4815525	0.24522458	0.13299648	1.4661572
0.026121309	4.23996	2.428729	0.4356229	0.9553804	1.9000373	0.261711	1.4000212	1.070893	0.16057917	0.08029447	0.10973966	1.1103148	0.6858938	0.5711093	0.047532406	0.1739849
0.005118495	2.3727627	0.82347476	1.2562436	1.3280367	0.7542693	2.6622784	0.16441576	1.5615382	1.8979329	1.7532185	4.752405	1.0580275	0.15286885	0.54102147	0.9234975	0.48813453
1.6146888	2.5309255	0.13316491	0.85092443	2.4076037	1.7517821	0.3807181	5.1815047	0.20071857	0.034910325	1.0414506	0.008493897	0.145226	0.2400334	1.5152929	0.78106093	2.8398128
0.7938263	-1.0107996	1.0073164	0.74030876	0.47155464	0.24472967	1.8588922	1.1409932	0.23157004	0.5524322	2.7109163	0.61210895	0.9994935	0.7464828	0.33912784	0.69567716	0.09259639
0.13049974	1.7880019	0.26152685	2.1627784	2.9006221	1.8639178	1.2639068	3.1949074	2.8283153	0.79143083	2.352317	0.3964387	2.9370587	1.0576031	0.36973044	0.35792172	0.7450285
1.4334418	2.3828945	0.7861586	0.10416972	0.8852286	0.9399844	0.0875374	0.18530872	1.1028711	3.574829	1.8602831	1.1801713	0.7198588	0.4273647	0.13326593	0.30322084	2.014552
0.39988634	1.5499395	0.3746603	0.13238065	1.4459708	0.6624632	0.42197993	0.48547545	0.5616291	1.5151796	0.7102612	0.2234336	1.1792436	3.0944152	2.1215353	0.75065553	1.597966
0.021915061	3.4084506	1.4822288	1.6316508	1.1167531	0.32092	0.34441566	0.31414723	0.25623474	2.0009694	0.087827116	0.011918861	0.35571596	0.3174149	0.72017676	2.5437088	0.8103173
0.17004392	0.90935385	0.6204215	0.3542164	0.3281058	0.4422754	1.6056913	1.1466311	3.206567	1.3446685	0.09217732	0.0041853	0.94431025	0.20861511	1.8585228	0.03295111	0.59129614
0.815819	1.2895954	0.52520937	0.4447978	0.43971184	0.311005	0.10972579	0.3539008	1.2484564	0.90952355	0.34156492	0.30071005	1.834718	0.9587018	0.8890414	0.80348915	1.8582188
1.2346107	1.5914071	1.0096906	0.41427958	1.0767616	0.0039052176	0.03461326	0.46137416	0.46421227	0.54890496	1.5081477	0.023007253	0.47761273	1.3455263	0.65751135	0.13390556	0.20831984
0.32036656	1.8375108	2.269808	1.4299084	2.1958845	1.5258162	1.2957486	0.7660815	0.035424836	0.80700195	0.3842873	0.55320907	1.7095451	1.2312438	0.17286757	0.5519876	0.5055256
1.8553382	1.9707243	0.29325816	0.8787165	1.694608	2.248111	0.8169854	2.3263505	0.38074875	0.07794749	0.80457306	1.2917295	1.7353961	0.094188474	0.6075412	3.5194607	0.5036861
0.78686154	2.4295623	0.5798282	0.40894362	0.08324635	1.5675478	0.22391874	0.53803825	0.102892384	0.6579358	2.1220338	1.6122656	0.49953705	0.33910447	0.121526375	2.7425747	1.1508182
0.072281584	1.2805997	1.4146745	2.805423	0.27324703	0.61555356	0.45150155	2.9080963	1.2971156	0.7702698	0.10916512	0.3105118	0.55600613	0.18217301	0.08735274	0.08672279	1.1409649
0.36355448	1.8983388	1.0695158	0.44842136	0.5407128	0.42525044	0.19534256	1.9847635	1.874453	1.5599314	0.9291583	2.128971	0.8573175	0.1565916	0.4995096	0.5608828	1.6635716
0.25475767	0.1739012	0.9612795	1.1087234	0.021764219	0.73830867	0.24287644	1.0602012	2.634018	0.38523668	0.26931667	0.0068025314	3.1870449	0.08669643	0.32302958	0.4589051	3.4646804
0.10310532	2.1395872	1.7784348	0.11855413	0.65487045	0.46661973	0.20569454	0.9627697	0.9830748	0.35969612	0.10777289	2.8280313	0.24513087	2.6595044	0.4049576	0.046816673	0.11602007
1.8556873	1.4127214	1.5852588	0.028861474	0.28083983	0.82609576	0.047961723	0.25557527	3.5247943	0.41441053	1.0961182	1.4730598	0.8556065	0.26437682	0.13755047	1.8057613	0.25186765
0.7567159	0.5377521	0.22639845	0.45481202	2.3989956	0.9071067	0.19909766	3.623641	0.2189361	0.7332058	1.0485529	0.70020527	0.03099077	3.0962908	0.28401285	0.5920874	1.0879664
0.297144	2.686929	3.5693092	0.05603636	0.5897188	1.680585	1.8008028	0.7831924	0.48469597	2.620185	0.12518424	0.40228972	1.5533677	1.7750489	0.20461419	2.5673368	0.8329823
0.6102463	0.8358139	2.1372092	0.5993193	0.2358988	0.24724019	0.03940139	1.5111439	0.8655496	0.06448501	0.37131247	0.036965955	0.2545164	0.48566195	0.20770684	0.1225655	0.7598081
2.3050058	4.349687	0.5576781	0.2209492	0.020996375	0.016052648	0.7720421	0.10479528	0.7795334	0.84450424	1.1566973	0.72279215	2.4453375	0.735035	0.36567134	0.97695166	0.6123131
11.421754	11.945633	0.14362296	0.053533573	0.6109228	0.02274437	1.1285205	0.2201532	1.0027169	0.6888746	0.70257753	0.28777924	1.3435504	1.5334187	1.6772382	0.6700821	0.8649687
0.832908	0.09508244	1.0186654	0.08973898	2.0685084	0.012964792	1.2078136	2.142882	0.8725189	1.9442409	0.7975881	0.21881206	0.8596033	0.76005054	0.75247353	0.11584314	1.1598848
0.26334572	0.5531975	0.5131203	3.14745	1.048364	0.41409746	0.21745872	1.4565965	2.7682462	2.0774775	0.46508175	2.5566847	1.5201578	1.2832319	1.9246039	0.04237708	0.3482592
0.53023297	0.38160414	1.4179883	0.5442788	1.2672892	3.5452611	0.40475222	1.6322759	0.7856642	0.32722098	1.791049	1.3894609	0.7187417	6.6362543	1.0788988	1.1963356	0.20440316
0.10853123	1.4389794	0.48278606	0.27363262	0.36048675	2.563064	1.3084552	1.3305678	0.484992	1.2468567	0.750642	1.0893568	1.1034732	0.9452623	0.06890446	0.21728657	0.11235736
0.34631306	1.4539593	0.4666336	1.1198431	0.16955473	0.6645596	1.6686246	1.628228	1.8101987	4.8317184	0.1519867	0.3352317	0.48787782	1.1973398	0.017124208	0.27598378	3.271514
0.23885664	1.1894463	0.48947048	2.3020215	0.86576957	0.9843588	0.8279189	1.3962255	2.390164	1.9362437	0.32088062	2.0733826	0.38618886	1.9928132	1.7949961	0.4144976	1.141431
0.8525359	0.4027672	0.7817486	0.51895297	4.328298	0.17135286	0.5855022	0.66215956	0.17193583	0.33173752	1.8267082	0.04123008	0.32646284	0.5106187	0.050656255	0.7659745	0.99817467
